id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
2944060,4/15/16,2016-04-15 23:02:56 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944060,https://inaturalist-open-data.s3.amazonaws.com/photos/3376078/medium.jpg,,2,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79903,-122.154525,,,,Alameda,broadleaf forget-me-not,Myosotis latifolia,broadleaf forget-me-not,Plantae,49132,Boraginaceae,Myosotis,Myosotis latifolia
2944070,4/15/16,2016-04-15 23:03:11 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944070,https://inaturalist-open-data.s3.amazonaws.com/photos/3376124/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79902,-122.1547,,,,Alameda,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Apiaceae,Conium,Conium maculatum
2944090,4/15/16,2016-04-15 23:04:14 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944090,https://inaturalist-open-data.s3.amazonaws.com/photos/3376143/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79898833,-122.1549833,,,,Alameda,Pale pink-sorrel,Oxalis incarnata,Pale pink-sorrel,Plantae,61776,Oxalidaceae,Oxalis,Oxalis incarnata
2944105,4/15/16,2016-04-15 23:05:14 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944105,https://inaturalist-open-data.s3.amazonaws.com/photos/3376164/medium.jpg,,2,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.799045,-122.1549695,,,,Alameda,California hazelnut,Corylus cornuta californica,California hazelnut,Plantae,53368,Betulaceae,Corylus,Corylus cornuta
2944122,4/15/16,2016-04-15 23:07:10 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944122,https://inaturalist-open-data.s3.amazonaws.com/photos/3376189/medium.jpg,,2,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79889667,-122.1548,,,,Alameda,California bay,Umbellularia californica,California bay,Plantae,48807,Lauraceae,Umbellularia,Umbellularia californica
2944160,4/15/16,2016-04-15 23:11:23 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944160,https://inaturalist-open-data.s3.amazonaws.com/photos/3376252/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79882833,-122.1545778,,,,Alameda,Coast Live Oak,Quercus agrifolia,coast live oak,Plantae,47850,Fagaceae,Quercus,Quercus agrifolia
2944165,4/15/16,2016-04-15 23:11:42 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944165,https://inaturalist-open-data.s3.amazonaws.com/photos/3376259/medium.jpg,,2,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79882833,-122.1545862,,,,Alameda,Miner's Lettuce,Claytonia perfoliata,miner's lettuce,Plantae,52994,Montiaceae,Claytonia,Claytonia perfoliata
2944203,4/15/16,2016-04-15 23:16:02 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944203,https://inaturalist-open-data.s3.amazonaws.com/photos/3376313/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79872833,-122.154525,,,,Alameda,Catchweed Bedstraw,Galium aparine,catchweed bedstraw,Plantae,53059,Rubiaceae,Galium,Galium aparine
2944253,4/15/16,2016-04-15 23:33:28 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944253,https://inaturalist-open-data.s3.amazonaws.com/photos/3376397/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79861333,-122.1549833,,,,Alameda,Pacific pea,Lathyrus vestitus,Pacific pea,Plantae,50320,Fabaceae,Lathyrus,Lathyrus vestitus
2944296,4/15/16,2016-04-15 23:45:50 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944296,https://inaturalist-open-data.s3.amazonaws.com/photos/3376466/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79865,-122.1543972,,,,Alameda,French broom,Genista monspessulana,French broom,Plantae,53403,Fabaceae,Genista,Genista monspessulana
2944309,4/15/16,2016-04-15 23:46:07 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944309,https://inaturalist-open-data.s3.amazonaws.com/photos/3376482/medium.jpg,,2,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79863,-122.1544112,,,,Alameda,Wild strawberry,Fragaria vesca,woodland strawberry,Plantae,50298,Rosaceae,Fragaria,Fragaria vesca
2944314,4/15/16,2016-04-15 23:47:15 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2944314,https://inaturalist-open-data.s3.amazonaws.com/photos/3376491/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79856333,-122.1543055,,,,Alameda,legumes,Medicago arabica,Spotted medick,Plantae,61012,Fabaceae,Medicago,Medicago arabica
2947365,4/15/16,2016-04-15 23:59:21 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947365,https://inaturalist-open-data.s3.amazonaws.com/photos/3380120/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.7976,-122.1547472,,,,Alameda,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
2947402,4/15/16,2016-04-16 00:00:19 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947402,https://inaturalist-open-data.s3.amazonaws.com/photos/3380169/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79751167,-122.15435,,,,Alameda,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Caprifoliaceae,Lonicera,Lonicera hispidula
2947426,4/15/16,2016-04-16 00:01:43 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947426,https://inaturalist-open-data.s3.amazonaws.com/photos/3380177/medium.jpg,,2,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79773667,-122.1541278,,,,Alameda,Western Star Flower,Lysimachia latifolia,Western Starflower,Plantae,496537,Primulaceae,Lysimachia,Lysimachia latifolia
2947437,4/15/16,2016-04-16 00:02:22 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947437,https://inaturalist-open-data.s3.amazonaws.com/photos/3380189/medium.jpg,,2,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79771333,-122.1539528,,,,Alameda,hairy ceanothus,Ceanothus oliganthus,hairy ceanothus,Plantae,53360,Rhamnaceae,Ceanothus,Ceanothus oliganthus
2947459,4/15/16,2016-04-16 00:03:09 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947459,https://inaturalist-open-data.s3.amazonaws.com/photos/3380218/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79778667,-122.1539695,,,,Alameda,Fremont's Deathcamas,Toxicoscordion fremontii,Common star lily,Plantae,49649,Melanthiaceae,Toxicoscordion,Toxicoscordion fremontii
2947472,4/15/16,2016-04-16 00:03:34 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947472,https://inaturalist-open-data.s3.amazonaws.com/photos/3380265/medium.jpg,,2,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.797795,-122.1539083,,,,Alameda,Pacific madrone,Arbutus menziesii,Pacific madrone,Plantae,51046,Ericaceae,Arbutus,Arbutus menziesii
2947510,4/15/16,2016-04-16 00:04:19 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947510,https://inaturalist-open-data.s3.amazonaws.com/photos/3380291/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79773667,-122.1538388,,,,Alameda,English Plantain,Plantago lanceolata,ribwort plantain,Plantae,53178,Plantaginaceae,Plantago,Plantago lanceolata
2947546,4/15/16,2016-04-16 00:05:40 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947546,https://inaturalist-open-data.s3.amazonaws.com/photos/3380337/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79728667,-122.15355,,,,Alameda,Wavy-leafed Soap Plant,Chlorogalum pomeridianum,wavy-leafed soap plant,Plantae,47597,Asparagaceae,Chlorogalum,Chlorogalum pomeridianum
2947627,4/15/16,2016-04-16 00:09:19 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947627,https://inaturalist-open-data.s3.amazonaws.com/photos/3380398/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79771333,-122.1529612,,,,Alameda,Three-cornered leek,Allium triquetrum,Three-cornered garlic,Plantae,55505,Amaryllidaceae,Allium,Allium triquetrum
2947685,4/15/16,2016-04-16 00:11:34 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947685,https://inaturalist-open-data.s3.amazonaws.com/photos/3380487/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79754167,-122.1526112,,,,Alameda,California Buckeye,Aesculus californica,California buckeye,Plantae,53348,Sapindaceae,Aesculus,Aesculus californica
2947705,4/15/16,2016-04-16 00:11:47 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2947705,https://inaturalist-open-data.s3.amazonaws.com/photos/3380509/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79743833,-122.1526195,,,,Alameda,Adelinia grande,Adelinia grande,Pacific hound's tongue,Plantae,769151,Boraginaceae,Adelinia,Adelinia grande
2948045,4/15/16,2016-04-16 00:31:34 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2948045,https://inaturalist-open-data.s3.amazonaws.com/photos/3380945/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.798595,-122.1536333,,,,Alameda,Bigleaf Maple,Acer macrophyllum,bigleaf maple,Plantae,48227,Sapindaceae,Acer,Acer macrophyllum
2948083,4/15/16,2016-04-16 00:32:56 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2948083,https://inaturalist-open-data.s3.amazonaws.com/photos/3380982/medium.jpg,,2,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79865333,-122.1535333,,,,Alameda,Zantedeschia aethiopica,Zantedeschia aethiopica,calla lily,Plantae,56006,Araceae,Zantedeschia,Zantedeschia aethiopica
2948211,4/15/16,2016-04-16 00:42:09 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2948211,https://inaturalist-open-data.s3.amazonaws.com/photos/3381148/medium.jpg,,1,0,FALSE,"Anthony Chabot Regional Park, Oakland, CA, US",37.79852833,-122.1537167,,,,Alameda,Bermuda Buttercup,Oxalis pes-caprae,Bermuda buttercup,Plantae,53169,Oxalidaceae,Oxalis,Oxalis pes-caprae
2959630,4/17/16,2016-04-17 19:54:20 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2959630,http://static.inaturalist.org/photos/3396605/medium.jpeg,,2,0,FALSE,"Anthony Chabot Regional Park, Alameda County, US-CA, US",37.75931161,-122.1056997,5,,,Alameda,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
2959632,4/17/16,2016-04-17 19:56:30 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2959632,http://static.inaturalist.org/photos/3396608/medium.jpeg,,1,0,FALSE,"Anthony Chabot Regional Park, Alameda County, US-CA, US",37.75972564,-122.1058818,6,,,Alameda,French broom,Genista monspessulana,French broom,Plantae,53403,Fabaceae,Genista,Genista monspessulana
2959633,4/17/16,2016-04-17 19:57:52 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2959633,http://static.inaturalist.org/photos/3396609/medium.jpeg,Tree,2,0,FALSE,"Anthony Chabot Regional Park, Alameda County, US-CA, US",37.76009552,-122.1061722,3,,,Alameda,Pacific madrone,Arbutus menziesii,Pacific madrone,Plantae,51046,Ericaceae,Arbutus,Arbutus menziesii
2959636,4/17/16,2016-04-17 20:01:17 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2959636,http://static.inaturalist.org/photos/3396619/medium.jpeg,,2,0,FALSE,"Anthony Chabot Regional Park, Alameda County, US-CA, US",37.76078542,-122.1067753,6,,,Alameda,Narrow-leaved clover,Trifolium angustifolium,Narrow-leaved clover,Plantae,69939,Fabaceae,Trifolium,Trifolium angustifolium
2959637,4/17/16,2016-04-17 20:02:35 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2959637,http://static.inaturalist.org/photos/3396623/medium.jpeg,,2,0,FALSE,"Anthony Chabot Regional Park, Alameda County, US-CA, US",37.76080599,-122.1068273,3,,,Alameda,ribwort plantain,Plantago lanceolata,ribwort plantain,Plantae,53178,Plantaginaceae,Plantago,Plantago lanceolata
2959638,4/17/16,2016-04-17 20:04:14 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2959638,http://static.inaturalist.org/photos/3396625/medium.jpeg,,1,0,FALSE,"Anthony Chabot Regional Park, Alameda County, US-CA, US",37.76103189,-122.1070902,5,,,Alameda,Pacific Poison Oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
2959639,4/17/16,2016-04-17 20:04:33 UTC,Pacific Time (US & Canada),research,http://www.inaturalist.org/observations/2959639,http://static.inaturalist.org/photos/3396627/medium.jpeg,,1,0,FALSE,"Anthony Chabot Regional Park, Alameda County, US-CA, US",37.76106603,-122.1071266,3,,,Alameda,common yarrow,Achillea millefolium,common yarrow,Plantae,52821,Asteraceae,Achillea,Achillea millefolium
