id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
8952198,2017-11-17,2017-11-17 20:57:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8952198,https://inaturalist-open-data.s3.amazonaws.com/photos/12064640/medium.jpg,,1,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5121708447,-121.8247176615,5,,,Alameda,blue oak,Quercus douglasii,blue oak,Plantae,49009,Fagaceae,Quercus,Quercus douglasii
9026182,2017-12-02,2017-12-02 23:13:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9026182,https://inaturalist-open-data.s3.amazonaws.com/photos/12174235/medium.jpg,"",1,0,false,"Sunol Regional Wilderness, Alameda, California, United States",37.5091581,-121.8232920667,,,,Alameda,Turkey Mullein,Croton setiger,turkey mullein,Plantae,154156,Euphorbiaceae,Croton,Croton setiger
9026194,2017-12-02,2017-12-03 00:04:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9026194,https://inaturalist-open-data.s3.amazonaws.com/photos/12174280/medium.jpg,"",1,0,false,"Sunol Regional Wilderness, Alameda, California, United States",37.5111633,-121.8265549667,,,,Alameda,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Rosaceae,Heteromeles,Heteromeles arbutifolia
9026204,2017-12-02,2017-12-02 22:30:50 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9026204,https://inaturalist-open-data.s3.amazonaws.com/photos/12174429/medium.jpg,,2,0,false,"Sunol Regional Wilderness Area, Sunol, CA, US",37.50972,-121.8288583333,6,,,Alameda,great mullein,Verbascum thapsus,great mullein,Plantae,59029,Scrophulariaceae,Verbascum,Verbascum thapsus
9315914,2017-12-30,2017-12-30 22:25:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9315914,https://static.inaturalist.org/photos/12631337/medium.jpg,,1,0,false,"Alameda County, CA, USA",37.5474783333,-121.8355216667,,,,Alameda,hollyleaf redberry,Rhamnus ilicifolia,hollyleaf redberry,Plantae,58308,Rhamnaceae,Rhamnus,Rhamnus ilicifolia
9315915,2017-12-30,2017-12-30 22:14:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9315915,https://static.inaturalist.org/photos/12631338/medium.jpg,,1,0,false,"Sunol Regional Wilderness, Alameda, California, United States",37.546925,-121.8330983333,,,,Alameda,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Asteraceae,Baccharis,Baccharis pilularis
9315920,2017-12-30,2017-12-30 19:53:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9315920,https://static.inaturalist.org/photos/12631350/medium.jpg,,1,0,false,"Sunol Regional Wilderness, Alameda, California, United States",37.5358483333,-121.8299183333,,,,Alameda,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Phrymaceae,Diplacus,Diplacus aurantiacus
9315921,2017-12-30,2017-12-30 19:52:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9315921,https://static.inaturalist.org/photos/12631352/medium.jpg,,1,0,false,"Alameda County, CA, USA",37.5358483333,-121.8299183333,,,,Alameda,white horehound,Marrubium vulgare,White Horehound,Plantae,54605,Lamiaceae,Marrubium,Marrubium vulgare
9419538,2017-12-16,2017-12-16 22:41:26 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9419538,https://inaturalist-open-data.s3.amazonaws.com/photos/12799203/medium.jpg,,3,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5097694295,-121.828774335,5,,,Alameda,great mullein,Verbascum thapsus,great mullein,Plantae,59029,Scrophulariaceae,Verbascum,Verbascum thapsus
9419544,2017-12-16,2017-12-16 22:42:24 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9419544,https://inaturalist-open-data.s3.amazonaws.com/photos/12799224/medium.jpg,,1,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5097115944,-121.8288755884,5,,,Alameda,white horehound,Marrubium vulgare,White Horehound,Plantae,54605,Lamiaceae,Marrubium,Marrubium vulgare
9419566,2017-12-16,2017-12-16 22:57:14 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9419566,https://inaturalist-open-data.s3.amazonaws.com/photos/12799249/medium.jpg,,2,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5080113253,-121.8293385209,10,,,Alameda,hollyleaf redberry,Rhamnus ilicifolia,hollyleaf redberry,Plantae,58308,Rhamnaceae,Rhamnus,Rhamnus ilicifolia
9419571,2017-12-16,2017-12-16 22:59:34 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9419571,https://inaturalist-open-data.s3.amazonaws.com/photos/12799256/medium.jpg,,2,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5081015146,-121.8293476572,5,,,Alameda,miner's lettuce,Claytonia perfoliata,miner's lettuce,Plantae,52994,Montiaceae,Claytonia,Claytonia perfoliata
9419578,2017-12-16,2017-12-16 23:02:39 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9419578,https://inaturalist-open-data.s3.amazonaws.com/photos/12799270/medium.jpg,,1,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5077503547,-121.8294867129,5,,,Alameda,valley oak,Quercus lobata,valley oak,Plantae,49011,Fagaceae,Quercus,Quercus lobata
9419580,2017-12-16,2017-12-16 23:02:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9419580,https://inaturalist-open-data.s3.amazonaws.com/photos/12799278/medium.jpg,,1,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5076713134,-121.8296240085,10,,,Alameda,coast live oak,Quercus agrifolia,coast live oak,Plantae,47850,Fagaceae,Quercus,Quercus agrifolia
9419586,2017-12-16,2017-12-16 23:04:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9419586,https://inaturalist-open-data.s3.amazonaws.com/photos/12799286/medium.jpg,,3,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5077692559,-121.8295280357,5,,,Alameda,California bay,Umbellularia californica,California bay,Plantae,48807,Lauraceae,Umbellularia,Umbellularia californica
9813003,2018-02-10,2018-02-10 19:22:53 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9813003,https://inaturalist-open-data.s3.amazonaws.com/photos/13429668/medium.jpg,,1,0,false,"Mill Creek Rd, Sunol, CA, US",37.5172490208,-121.8648028561,5,,,Alameda,hillside gooseberry,Ribes californicum,hillside gooseberry,Plantae,47129,Grossulariaceae,Ribes,Ribes californicum
9814624,2018-02-10,2018-02-10 21:38:21 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9814624,https://inaturalist-open-data.s3.amazonaws.com/photos/13436367/medium.jpg,,3,0,false,"Sunol Regional Wilderness Area, Sunol, CA, US",37.5132826204,-121.84524972,5,,,Alameda,Adelinia grande,Adelinia grande,Pacific hound's tongue,Plantae,769151,Boraginaceae,Adelinia,Adelinia grande
9827460,2018-02-11,2018-02-11 21:11:13 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9827460,https://static.inaturalist.org/photos/13454749/medium.jpg,,1,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5082617347,-121.8113925309,10,,,Alameda,Pacific Sanicle,Sanicula crassicaulis,Pacific Sanicle,Plantae,53201,Apiaceae,Sanicula,Sanicula crassicaulis
9827796,2018-02-11,2018-02-11 19:45:58 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9827796,https://static.inaturalist.org/photos/13455251/medium.jpg,,1,0,false,"Sunol Regional Wilderness Area, Sunol, CA, US",37.5254203402,-121.8295153864,420,,,Alameda,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Rosaceae,Heteromeles,Heteromeles arbutifolia
9827799,2018-02-11,2018-02-11 20:17:40 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9827799,https://static.inaturalist.org/photos/13455255/medium.jpg,,3,0,false,"Sunol Regional Wilderness Area, Sunol, CA, US",37.5265640315,-121.8269611945,484,,,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
9827808,2018-02-11,2018-02-11 20:18:48 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9827808,https://static.inaturalist.org/photos/13455279/medium.jpg,Flower photographed at 10x zoom. ,1,0,false,"Sunol Regional Wilderness Area, Livermore, CA, US",37.5300819326,-121.8232946748,582,,,Alameda,bird's-eye speedwell,Veronica persica,bird's-eye speedwell,Plantae,55666,Plantaginaceae,Veronica,Veronica persica
9827824,2018-02-11,2018-02-11 20:33:10 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9827824,https://static.inaturalist.org/photos/13455312/medium.jpg,,2,0,false,"Sunol Regional Wilderness Area, Livermore, CA, US",37.5277387475,-121.823465395,714,,,Alameda,Dipterostemon capitatus,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
9827837,2018-02-11,2018-02-11 20:41:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9827837,https://static.inaturalist.org/photos/13455360/medium.jpg,,1,0,false,"Sunol Regional Wilderness Area, Sunol, CA, US",37.5268967865,-121.8324910707,419,,,Alameda,California buttercup,Ranunculus californicus,California buttercup,Plantae,52173,Ranunculaceae,Ranunculus,Ranunculus californicus
9827860,2018-02-11,2018-02-11 19:46:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9827860,https://static.inaturalist.org/photos/13455408/medium.jpg,,1,0,false,"Sunol Regional Wilderness Area, Sunol, CA, US",37.532874075,-121.8385115363,671,,,Alameda,hillside gooseberry,Ribes californicum,hillside gooseberry,Plantae,47129,Grossulariaceae,Ribes,Ribes californicum
9896388,2018-02-17,2018-02-17 17:50:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9896388,https://static.inaturalist.org/photos/13568607/medium.jpeg,,1,0,false,"3638 Welch Creek Rd, Sunol, CA 94586, USA",37.5181350708,-121.8106613159,,,,Alameda,Dwarf Checkermallow,Sidalcea malviflora,Dwarf Checkermallow,Plantae,48795,Malvaceae,Sidalcea,Sidalcea malviflora
9896462,2018-02-17,2018-02-17 18:54:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9896462,https://static.inaturalist.org/photos/13568693/medium.jpeg,,1,0,false,"Sunol, CA 94586, USA",37.5146064758,-121.8244934082,,,,Alameda,California buttercup,Ranunculus californicus,California buttercup,Plantae,52173,Ranunculaceae,Ranunculus,Ranunculus californicus
9896470,2018-02-17,2018-02-17 18:27:35 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9896470,https://static.inaturalist.org/photos/13568705/medium.jpeg,,1,0,false,"Sunol, CA 94586, USA",37.5247383118,-121.8170776367,,,,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
9896511,2018-02-17,2018-02-17 18:25:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9896511,https://static.inaturalist.org/photos/13568778/medium.jpeg,,1,0,false,"Sunol, CA 94586, USA",37.5250701904,-121.8166732788,,,,Alameda,Dipterostemon capitatus,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
9896579,2018-02-17,2018-02-17 18:09:33 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9896579,https://static.inaturalist.org/photos/13568868/medium.jpeg,,1,0,false,"Cave Rocks Road, Sunol, CA 94586, USA",37.5234947205,-121.8102722168,,,,Alameda,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
9896618,2018-02-17,2018-02-17 17:05:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9896618,https://static.inaturalist.org/photos/13568893/medium.jpeg,,1,0,false,"Cerro Este Rd, Sunol, CA 94586, USA",37.5111083984,-121.8095092773,,,,Alameda,common stork's-bill,Erodium cicutarium,Redstem Stork's-bill,Plantae,47687,Geraniaceae,Erodium,Erodium cicutarium
9896662,2018-02-17,2018-02-17 17:00:09 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9896662,https://static.inaturalist.org/photos/13568971/medium.jpeg,Is this blue-witch or purple? ,2,0,false,"Cerro Este Rd, Sunol, CA 94586, USA",37.5082855225,-121.8104019165,,,,Alameda,bluewitch nightshade,Solanum umbelliferum,bluewitch nightshade,Plantae,50639,Solanaceae,Solanum,Solanum umbelliferum
9896683,2018-02-17,2018-02-17 19:05:09 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9896683,https://static.inaturalist.org/photos/13568990/medium.jpeg,,2,0,false,"Geary Rd, Fremont, CA 94539, USA",37.5107154846,-121.8279342651,,,,Alameda,henbit deadnettle,Lamium amplexicaule,henbit deadnettle,Plantae,55459,Lamiaceae,Lamium,Lamium amplexicaule
