id,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_genus_name,taxon_species_name
8593102,Sat Oct 28 2017 12:35:49 GMT-0700 (PDT),10/28/17,2017-10-28 19:35:49 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8593102,https://static.inaturalist.org/photos/11485878/medium.jpg,,1,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.94071744,-122.135531,5,,,Contra Costa,Summer Lupine,Lupinus formosus,Summer Lupine,Plantae,57054,Lupinus,Lupinus formosus
8694928,2017/11/04 1:39 PM PDT,11/4/17,2017-11-04 20:39:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8694928,https://static.inaturalist.org/photos/11655476/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.95272556,-122.1358681,122,,,Contra Costa,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Heteromeles,Heteromeles arbutifolia
8694940,2017/11/04 1:39 PM PDT,11/4/17,2017-11-04 20:39:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8694940,https://static.inaturalist.org/photos/11655515/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.95225181,-122.1355247,122,,,Contra Costa,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Baccharis,Baccharis pilularis
8695321,2017/11/04 2:34 PM PDT,11/4/17,2017-11-04 21:34:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8695321,https://static.inaturalist.org/photos/11656144/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.94551738,-122.1415758,31,,,Contra Costa,Parrot's feather,Myriophyllum aquaticum,Parrot's feather,Plantae,60202,Myriophyllum,Myriophyllum aquaticum
8695444,2017/11/04 3:09 PM PDT,11/4/17,2017-11-04 22:09:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8695444,https://static.inaturalist.org/photos/11656323/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.94375753,-122.1388936,61,,,Contra Costa,California Bay,Umbellularia californica,California bay,Plantae,48807,Umbellularia,Umbellularia californica
8695461,2017/11/04 3:20 PM PDT,11/4/17,2017-11-04 22:20:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8695461,https://static.inaturalist.org/photos/11656367/medium.jpg,,3,0,FALSE,"Contra Costa County, CA, USA",37.93891773,-122.1393871,61,,,Contra Costa,Heermann's tarweed,Holocarpha heermannii,Heermann's tarweed,Plantae,62568,Holocarpha,Holocarpha heermannii
8695661,2017/11/04 3:53 PM PDT,11/4/17,2017-11-04 22:53:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8695661,https://static.inaturalist.org/photos/11656666/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.9474464,-122.1346664,244,,,Contra Costa,California Buckeye,Aesculus californica,California buckeye,Plantae,53348,Aesculus,Aesculus californica
8785249,2017-11-12 1:44:51 PM PST,11/12/17,2017-11-12 21:44:51 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8785249,https://inaturalist-open-data.s3.amazonaws.com/photos/11791196/medium.jpeg,,1,0,FALSE,"Blue Oak Shortcut, Lafayette, CA 94549, USA",37.93474882,-122.1153701,9,,,Contra Costa,California Dutchman's Pipe,Aristolochia californica,California Dutchman's Pipe,Plantae,55190,Aristolochia,Aristolochia californica
8788887,2017-11-12 1:50:55 PM PST,11/12/17,2017-11-12 21:50:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8788887,https://inaturalist-open-data.s3.amazonaws.com/photos/11797442/medium.jpeg,Somehow I've never noticed all the grape in this little gulch.,2,0,FALSE,"Blue Oak Shortcut, Lafayette, CA 94549, USA",37.93519646,-122.1161794,10,,,Contra Costa,California wild grape,Vitis californica,California wild grape,Plantae,63923,Vitis,Vitis californica
8788890,2017-11-12 1:52:01 PM PST,11/12/17,2017-11-12 21:52:01 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/8788890,https://inaturalist-open-data.s3.amazonaws.com/photos/11797447/medium.jpeg,,1,0,FALSE,"Blue Oak Shortcut, Lafayette, CA 94549, USA",37.93507631,-122.116196,8,,,Contra Costa,fragrant sumac,Rhus aromatica,fragrant sumac,Plantae,58738,Rhus,Rhus aromatica
9004881,2017/11/30 3:56 PM PST,11/30/17,2017-11-30 23:56:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9004881,https://inaturalist-open-data.s3.amazonaws.com/photos/12138664/medium.jpeg,The host plant here is California Buckeye . The third photo shows the fruit of this tree .,1,0,FALSE,"Briones Regional Park , California",37.950521,-122.136372,417,,,Contra Costa,sycamore mistletoe,Phoradendron macrophyllum,broadleaf mistletoe,Plantae,166732,Phoradendron,Phoradendron macrophyllum
9015182,2017/11/30 2:01 PM PST,11/30/17,2017-11-30 22:01:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9015182,https://inaturalist-open-data.s3.amazonaws.com/photos/12156176/medium.jpeg,,1,0,FALSE,"Briones Regional Park , California",37.951367,-122.136201,208,,,Contra Costa,California Sagebrush,Artemisia californica,California sagebrush,Plantae,53357,Artemisia,Artemisia californica
9015211,2017/11/30 2:03 PM PST,11/30/17,2017-11-30 22:03:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9015211,https://inaturalist-open-data.s3.amazonaws.com/photos/12156208/medium.jpeg,,1,0,FALSE,"Briones Regional Park , California",37.950904,-122.136088,417,,,Contra Costa,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Heteromeles,Heteromeles arbutifolia
9015240,2017/11/30 2:24 PM PST,11/30/17,2017-11-30 22:24:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9015240,https://inaturalist-open-data.s3.amazonaws.com/photos/12156251/medium.jpeg,Female plant . ,1,0,FALSE,"Briones Regional Park , California",37.945322,-122.133856,13,,,Contra Costa,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Baccharis,Baccharis pilularis
9141358,2017-12-09 9:26:20 AM PST,12/9/17,2017-12-09 17:26:20 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9141358,https://static.inaturalist.org/photos/12357393/medium.jpeg,,2,0,FALSE,"Park Access Rd, Lafayette, CA 94549, USA",37.90472412,-122.101944,,,,Contra Costa,milk thistle,Silybum marianum,milk thistle,Plantae,52586,Silybum,Silybum marianum
9141371,2017-12-09 9:52:41 AM PST,12/9/17,2017-12-09 17:52:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9141371,https://static.inaturalist.org/photos/12357410/medium.jpeg,,3,0,FALSE,"Lafayette Ridge Trail, Lafayette, CA 94549, USA",37.90611267,-122.1127777,,,,Contra Costa,coyote brush,Baccharis pilularis,coyote brush,Plantae,53359,Baccharis,Baccharis pilularis
9142731,2017-12-09 9:54:42 AM PST,12/9/17,2017-12-09 17:54:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9142731,https://static.inaturalist.org/photos/12359579/medium.jpeg,,1,0,FALSE,"Lafayette Ridge Trail, Lafayette, CA 94549, USA",37.9058342,-122.1141663,,,,Contra Costa,Yellow Starthistle,Centaurea solstitialis,Yellow Star-Thistle,Plantae,52588,Centaurea,Centaurea solstitialis
9142732,2017-12-09 10:09:07 AM PST,12/9/17,2017-12-09 18:09:07 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9142732,https://static.inaturalist.org/photos/12359580/medium.jpeg,,3,0,FALSE,"Lafayette Ridge Trail, Lafayette, CA 94549, USA",37.9094429,-122.1197205,,,,Contra Costa,California fuchsia,Epilobium canum,California fuchsia,Plantae,53051,Epilobium,Epilobium canum
9142747,2017-12-09 12:17:21 PM PST,12/9/17,2017-12-09 20:17:21 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9142747,https://static.inaturalist.org/photos/12359596/medium.jpg,,3,0,FALSE,"Crescent Ridge Trail, Martinez, CA 94553, USA",37.92805481,-122.144722,,,,Contra Costa,California bay,Umbellularia californica,California bay,Plantae,48807,Umbellularia,Umbellularia californica
9179401,Sun Dec 17 2017 09:34:47 GMT-0800 (PST),12/17/17,2017-12-17 17:34:47 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9179401,https://static.inaturalist.org/photos/12421657/medium.jpg,,2,0,FALSE,"5361 Alhambra Valley Rd, Martinez, CA, US",37.96183288,-122.1362681,5,,,Contra Costa,Olive,Olea europaea,Olive,Plantae,57140,Olea,Olea europaea
9179420,Sun Dec 17 2017 09:40:01 GMT-0800 (PST),12/17/17,2017-12-17 17:40:01 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9179420,https://static.inaturalist.org/photos/12421658/medium.jpg,,2,0,FALSE,"Briones Regional Park, Martinez, CA, US",37.96035867,-122.1365035,5,,,Contra Costa,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Heteromeles,Heteromeles arbutifolia
9504878,2017/12/30 12:22 PM PST,12/30/17,2017-12-30 20:22:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9504878,https://static.inaturalist.org/photos/12951703/medium.jpeg,,2,0,FALSE,"Contra Costa County, CA, USA",37.9544852,-122.1387863,977,,,Contra Costa,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Heteromeles,Heteromeles arbutifolia
9504733,2018/01/14 12:05 PM PST,1/14/18,2018-01-14 20:05:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9504733,https://static.inaturalist.org/photos/12951471/medium.jpeg,,2,0,FALSE,"Contra Costa County, CA, USA",37.95231948,-122.1339798,977,,,Contra Costa,miner's lettuce,Claytonia perfoliata,miner's lettuce,Plantae,52994,Claytonia,Claytonia perfoliata
9504845,2018/01/14 11:29 AM PST,1/14/18,2018-01-14 19:29:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9504845,https://static.inaturalist.org/photos/12951651/medium.jpeg,,3,0,FALSE,"Contra Costa County, CA, USA",37.95394377,-122.1408463,977,,,Contra Costa,Pacific madrone,Arbutus menziesii,Pacific madrone,Plantae,51046,Arbutus,Arbutus menziesii
9504863,2018/01/14 12:06 PM PST,1/14/18,2018-01-14 20:06:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9504863,https://static.inaturalist.org/photos/12951682/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.95502661,-122.1422195,977,,,Contra Costa,wavy-leafed soap plant,Chlorogalum pomeridianum,wavy-leafed soap plant,Plantae,47597,Chlorogalum,Chlorogalum pomeridianum
9504898,2018/01/14 12:13 PM PST,1/14/18,2018-01-14 20:13:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9504898,https://static.inaturalist.org/photos/12951767/medium.jpeg,New growth from a dead stump,1,0,FALSE,"Contra Costa County, CA, USA",37.95502661,-122.1401596,977,,,Contra Costa,blue elder,Sambucus cerulea,blue elder,Plantae,143799,Sambucus,Sambucus cerulea
9545969,2018-01-20 4:39:16 PM PST,1/20/18,2018-01-21 00:39:16 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9545969,https://inaturalist-open-data.s3.amazonaws.com/photos/13023283/medium.jpeg,,1,0,FALSE,"Toyon Trail, Martinez, CA 94553, USA",37.95360485,-122.1393811,344,,,Contra Costa,Common Snowberry,Symphoricarpos albus,Common Snowberry,Plantae,48523,Symphoricarpos,Symphoricarpos albus
9545994,2018-01-20 4:16:04 PM PST,1/20/18,2018-01-21 00:16:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9545994,https://inaturalist-open-data.s3.amazonaws.com/photos/13023323/medium.jpeg,,1,0,FALSE,"Lagoon Trail, Martinez, CA 94553, USA",37.95212332,-122.1430054,688,,,Contra Costa,yerba buena,Clinopodium douglasii,yerba buena,Plantae,53203,Clinopodium,Clinopodium douglasii
9546057,2018-01-20 2:26:37 PM PST,1/20/18,2018-01-20 22:26:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9546057,https://inaturalist-open-data.s3.amazonaws.com/photos/13023441/medium.jpeg,,2,0,FALSE,"Lagoon Trail, Martinez, CA 94553, USA",37.94889069,-122.1477814,,,,Contra Costa,California bay,Umbellularia californica,California bay,Plantae,48807,Umbellularia,Umbellularia californica
9546107,2018-01-20 4:27:40 PM PST,1/20/18,2018-01-21 00:27:40 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9546107,https://inaturalist-open-data.s3.amazonaws.com/photos/13023468/medium.jpeg,,1,0,FALSE,"Toyon Trail, Martinez, CA 94553, USA",37.95260871,-122.1409301,688,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Aesculus,Aesculus californica
9595741,Tue Jan 23 2018 15:25:11 GMT-0800 (PST),1/23/18,2018-01-23 23:25:11 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9595741,https://static.inaturalist.org/photos/13091980/medium.jpg,,3,0,FALSE,"Briones Regional Park, Lafayette, CA, US",37.9392459,-122.1296464,181,,,Contra Costa,Adelinia grande,Adelinia grande,Pacific hound's tongue,Plantae,769151,Adelinia,Adelinia grande
9722086,2018/02/03 10:23 AM PST,2/3/18,2018-02-03 18:23:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722086,https://inaturalist-open-data.s3.amazonaws.com/photos/13298768/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.92185739,-122.1323061,694,,,Contra Costa,California mugwort,Artemisia douglasiana,California mugwort,Plantae,52854,Artemisia,Artemisia douglasiana
9722087,2018/02/03 10:23 AM PST,2/3/18,2018-02-03 18:23:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722087,https://inaturalist-open-data.s3.amazonaws.com/photos/13298772/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.92429485,-122.1281862,122,,,Contra Costa,common yarrow,Achillea millefolium,Common Yarrow,Plantae,52821,Achillea,Achillea millefolium
9722088,2018/02/03 10:08 AM PST,2/3/18,2018-02-03 18:08:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722088,https://inaturalist-open-data.s3.amazonaws.com/photos/13298776/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.92185742,-122.1244955,122,,,Contra Costa,California bay,Umbellularia californica,California bay,Plantae,48807,Umbellularia,Umbellularia californica
9722089,2018/02/03 10:26 AM PST,2/3/18,2018-02-03 18:26:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722089,https://inaturalist-open-data.s3.amazonaws.com/photos/13298782/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.92470108,-122.1347094,122,,,Contra Costa,black sage,Salvia mellifera,black sage,Plantae,50643,Salvia,Salvia mellifera
9722090,2018/02/03 9:48 AM PST,2/3/18,2018-02-03 17:48:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722090,https://inaturalist-open-data.s3.amazonaws.com/photos/13298785/medium.jpg,,3,0,FALSE,"Reliez Valley, Lafayette, CA 94549, USA",37.92104492,-122.1204615,122,,,Contra Costa,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Cardamine,Cardamine californica
9722091,2018/02/03 10:11 AM PST,2/3/18,2018-02-03 18:11:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722091,https://inaturalist-open-data.s3.amazonaws.com/photos/13298788/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.92402402,-122.131362,242,,,Contra Costa,common yarrow,Achillea millefolium,Common Yarrow,Plantae,52821,Achillea,Achillea millefolium
9722092,2018/02/03 10:27 AM PST,2/3/18,2018-02-03 18:27:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722092,https://inaturalist-open-data.s3.amazonaws.com/photos/13298790/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.92300844,-122.1274996,122,,,Contra Costa,wavy-leafed soap plant,Chlorogalum pomeridianum,wavy-leafed soap plant,Plantae,47597,Chlorogalum,Chlorogalum pomeridianum
9722093,2018/02/03 9:48 AM PST,2/3/18,2018-02-03 17:48:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722093,https://inaturalist-open-data.s3.amazonaws.com/photos/13298795/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.92124805,-122.1214914,122,,,Contra Costa,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Cardamine,Cardamine californica
9722095,2018/02/03 10:34 AM PST,2/3/18,2018-02-03 18:34:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722095,https://inaturalist-open-data.s3.amazonaws.com/photos/13298803/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.92246678,-122.1305895,385,,,Contra Costa,California buckeye,Aesculus californica,California buckeye,Plantae,53348,Aesculus,Aesculus californica
9722096,2018/02/03 10:07 AM PST,2/3/18,2018-02-03 18:07:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722096,https://inaturalist-open-data.s3.amazonaws.com/photos/13298806/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.92348238,-122.1301603,272,,,Contra Costa,Adelinia grande,Adelinia grande,Pacific hound's tongue,Plantae,769151,Adelinia,Adelinia grande
9722097,2018/02/03 10:12 AM PST,2/3/18,2018-02-03 18:12:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/9722097,https://inaturalist-open-data.s3.amazonaws.com/photos/13298810/medium.jpg,,3,0,FALSE,"Contra Costa County, CA, USA",37.92165429,-122.128787,461,,,Contra Costa,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Diplacus,Diplacus aurantiacus
