id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
105183373,1/17/22,2022-01-17 18:24:01 UTC,Hawaii,research,https://www.inaturalist.org/observations/105183373,https://static.inaturalist.org/photos/176424813/medium.jpg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.50780035,-121.8292623,,,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
105183380,1/17/22,2022-01-17 19:08:04 UTC,Hawaii,research,https://www.inaturalist.org/observations/105183380,https://static.inaturalist.org/photos/176424848/medium.jpg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.50491478,-121.8187228,,,Alameda,California fuchsia,Epilobium canum,California fuchsia,Plantae,53051,Onagraceae,Epilobium,Epilobium canum
105186838,1/13/22,2022-01-13 22:20:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/105186838,https://inaturalist-open-data.s3.amazonaws.com/photos/176431000/medium.jpeg,,1,0,FALSE,"Sunol, CA 94586, USA",37.53189167,-121.826375,,,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
105260902,1/16/22,2022-01-16 19:48:35 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/105260902,https://inaturalist-open-data.s3.amazonaws.com/photos/176573014/medium.jpg,Shady area along small stream with overstory of bay laurel and coast live oak,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.52783833,-121.8108533,,,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
105272875,1/19/22,2022-01-19 12:29:00 UTC,UTC,research,https://www.inaturalist.org/observations/105272875,https://inaturalist-open-data.s3.amazonaws.com/photos/176595929/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.50916473,-121.8288675,,,Alameda,California buckwheat,Eriogonum fasciculatum,California Buckwheat,Plantae,54999,Polygonaceae,Eriogonum,Eriogonum fasciculatum
105303288,1/19/22,2022-01-19 17:54:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/105303288,https://inaturalist-open-data.s3.amazonaws.com/photos/176656612/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.53112,-121.81922,,,Alameda,wavy-leafed soap plant,Chlorogalum pomeridianum,wavy-leafed soap plant,Plantae,47597,Asparagaceae,Chlorogalum,Chlorogalum pomeridianum
105395137,1/22/22,2022-01-22 22:40:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/105395137,https://static.inaturalist.org/photos/176829113/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.516175,-121.8377383,,,Alameda,California bay,Umbellularia californica,California bay,Plantae,48807,Lauraceae,Umbellularia,Umbellularia californica
105408121,1/22/22,2022-01-22 11:02:31 UTC,UTC,research,https://www.inaturalist.org/observations/105408121,https://inaturalist-open-data.s3.amazonaws.com/photos/176853923/medium.jpg,,2,0,FALSE,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.50427284,-121.8213529,,,Alameda,cardo mariano,Silybum marianum,milk thistle,Plantae,52586,Asteraceae,Silybum,Silybum marianum
105481855,1/22/22,2022-01-22 22:30:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/105481855,https://static.inaturalist.org/photos/176992972/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.51620833,-121.837905,,,Alameda,geraniums and cranesbills,Geranium,geraniums and cranesbills,Plantae,47701,Geraniaceae,Geranium,
105653650,1/17/22,2022-01-18 00:54:54 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/105653650,https://inaturalist-open-data.s3.amazonaws.com/photos/177320092/medium.jpg,Flowering early?,1,0,FALSE,Sunol Regional Wilderness,37.528705,-121.813069,,,Alameda,Silver Lupine,Lupinus albifrons,Silver Bush Lupine,Plantae,51691,Fabaceae,Lupinus,Lupinus albifrons
105739237,1/28/22,2022-01-28 20:15:56 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/105739237,https://inaturalist-open-data.s3.amazonaws.com/photos/177482589/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.527795,-121.8107967,,,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
105878841,1/30/22,2022-01-30 19:59:45 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/105878841,https://inaturalist-open-data.s3.amazonaws.com/photos/177752324/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.52387,-121.8180167,,,Alameda,wavy-leafed soap plant,Chlorogalum pomeridianum,wavy-leafed soap plant,Plantae,47597,Asparagaceae,Chlorogalum,Chlorogalum pomeridianum
105951938,1/31/22,2022-01-31 23:27:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/105951938,https://inaturalist-open-data.s3.amazonaws.com/photos/177892390/medium.jpeg,,2,0,FALSE,"Sunol, CA 94586, USA",37.50581882,-121.8165806,,,Alameda,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
106139293,2/4/22,2022-02-04 13:48:23 UTC,UTC,research,https://www.inaturalist.org/observations/106139293,https://static.inaturalist.org/photos/178245947/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.529837,-121.8155293,,,Alameda,Silver Lupine,Lupinus albifrons,Silver Bush Lupine,Plantae,51691,Fabaceae,Lupinus,Lupinus albifrons
106144973,2/4/22,2022-02-04 12:28:00 UTC,UTC,research,https://www.inaturalist.org/observations/106144973,https://inaturalist-open-data.s3.amazonaws.com/photos/178256757/medium.jpg,,1,0,FALSE,"Sunol, CA, USA",37.547333,-121.829861,,,Alameda,California mustard,Caulanthus lasiophyllus,California mustard,Plantae,76165,Brassicaceae,Caulanthus,Caulanthus lasiophyllus
106278155,2/6/22,2022-02-06 22:32:51 UTC,Hawaii,research,https://www.inaturalist.org/observations/106278155,https://inaturalist-open-data.s3.amazonaws.com/photos/178508377/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.53074167,-121.816545,,,Alameda,California Golden Violet,Viola pedunculata,California Golden Violet,Plantae,50825,Violaceae,Viola,Viola pedunculata
106278297,2/6/22,2022-02-06 20:59:44 UTC,Hawaii,research,https://www.inaturalist.org/observations/106278297,https://inaturalist-open-data.s3.amazonaws.com/photos/178508684/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.52008333,-121.8217083,,,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
106278354,2/6/22,2022-02-06 21:40:08 UTC,Hawaii,research,https://www.inaturalist.org/observations/106278354,https://inaturalist-open-data.s3.amazonaws.com/photos/178508823/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.52206307,-121.8213777,,,Alameda,bluewitch nightshade,Solanum umbelliferum,bluewitch nightshade,Plantae,50639,Solanaceae,Solanum,Solanum umbelliferum
106281397,2/6/22,2022-02-06 22:00:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106281397,https://inaturalist-open-data.s3.amazonaws.com/photos/178514746/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.51178667,-121.8165583,,,Alameda,redmaids,Calandrinia menziesii,redmaids,Plantae,400267,Montiaceae,Calandrinia,Calandrinia menziesii
106419366,2/8/22,2022-02-08 19:15:47 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106419366,https://inaturalist-open-data.s3.amazonaws.com/photos/178766097/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.51652,-121.839225,,,Alameda,Pacific hound's tongue,Adelinia grande,Pacific hound's tongue,Plantae,769151,Boraginaceae,Adelinia,Adelinia grande
106644445,2/12/22,2022-02-12 21:16:56 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106644445,https://inaturalist-open-data.s3.amazonaws.com/photos/179190821/medium.jpg,,2,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.528505,-121.8111117,,,Alameda,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
106644481,2/12/22,2022-02-12 20:24:29 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106644481,https://inaturalist-open-data.s3.amazonaws.com/photos/179190934/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.52466167,-121.8108217,,,Alameda,hillside gooseberry,Ribes californicum,hillside gooseberry,Plantae,47129,Grossulariaceae,Ribes,Ribes californicum
106644492,2/12/22,2022-02-12 20:01:09 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106644492,https://inaturalist-open-data.s3.amazonaws.com/photos/179190990/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.52035833,-121.809655,,,Alameda,Dwarf Checkermallow,Sidalcea malviflora,Dwarf Checkermallow,Plantae,48795,Malvaceae,Sidalcea,Sidalcea malviflora
106644543,2/12/22,2022-02-12 19:43:29 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106644543,https://inaturalist-open-data.s3.amazonaws.com/photos/179191101/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.51517167,-121.81057,,,Alameda,Heermann's tarweed,Holocarpha heermannii,Heermann's tarweed,Plantae,62568,Asteraceae,Holocarpha,Holocarpha heermannii
106644588,2/12/22,2022-02-12 19:20:03 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106644588,https://inaturalist-open-data.s3.amazonaws.com/photos/179191249/medium.jpg,,2,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.51632167,-121.8051833,,,Alameda,California Golden Violet,Viola pedunculata,California Golden Violet,Plantae,50825,Violaceae,Viola,Viola pedunculata
106644602,2/12/22,2022-02-12 18:57:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106644602,https://inaturalist-open-data.s3.amazonaws.com/photos/179191293/medium.jpg,,2,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.515295,-121.8016533,,,Alameda,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Primulaceae,Lysimachia,Lysimachia arvensis
106644626,2/12/22,2022-02-12 18:56:03 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106644626,https://inaturalist-open-data.s3.amazonaws.com/photos/179192789/medium.jpg,,2,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.51522,-121.8012033,,,Alameda,Henderson's shooting star,Primula hendersonii,Henderson's shooting star,Plantae,487175,Primulaceae,Primula,Primula hendersonii
106658784,2/12/22,2022-02-12 17:16:12 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106658784,https://inaturalist-open-data.s3.amazonaws.com/photos/179221435/medium.jpeg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.50562466,-121.8163727,,,Alameda,bluewitch nightshade,Solanum umbelliferum,bluewitch nightshade,Plantae,50639,Solanaceae,Solanum,Solanum umbelliferum
106658808,2/12/22,2022-02-12 19:18:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106658808,https://inaturalist-open-data.s3.amazonaws.com/photos/179221529/medium.jpeg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.51636439,-121.805138,,,Alameda,California Golden Violet,Viola pedunculata,California Golden Violet,Plantae,50825,Violaceae,Viola,Viola pedunculata
106658822,2/12/22,2022-02-12 20:00:47 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106658822,https://inaturalist-open-data.s3.amazonaws.com/photos/179221626/medium.jpeg,,1,0,FALSE,"Sunol, CA 94586, USA",37.52035808,-121.8096166,,,Alameda,Dwarf Checkermallow,Sidalcea malviflora,Dwarf Checkermallow,Plantae,48795,Malvaceae,Sidalcea,Sidalcea malviflora
106658825,2/12/22,2022-02-12 20:37:21 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106658825,https://inaturalist-open-data.s3.amazonaws.com/photos/179221652/medium.jpeg,,2,0,FALSE,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.52755879,-121.8115156,,,Alameda,Pacific Sanicle,Sanicula crassicaulis,Pacific Sanicle,Plantae,53201,Apiaceae,Sanicula,Sanicula crassicaulis
106658845,2/12/22,2022-02-12 21:20:25 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106658845,https://inaturalist-open-data.s3.amazonaws.com/photos/179221697/medium.jpeg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.52860937,-121.8128933,,,Alameda,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
106658848,2/12/22,2022-02-12 22:28:06 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106658848,https://inaturalist-open-data.s3.amazonaws.com/photos/179221710/medium.jpeg,,2,0,FALSE,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.52393621,-121.8325293,,,Alameda,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
106659007,2/12/22,2022-02-12 16:32:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659007,https://inaturalist-open-data.s3.amazonaws.com/photos/179221925/medium.jpeg,,2,0,FALSE,"Alameda County, CA, USA",37.50555354,-121.8286145,,,Alameda,milkmaids,Cardamine californica,milkmaids,Plantae,49651,Brassicaceae,Cardamine,Cardamine californica
106659008,2/12/22,2022-02-12 16:39:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659008,https://inaturalist-open-data.s3.amazonaws.com/photos/179221930/medium.jpeg,,2,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.50483982,-121.8266318,,,Alameda,great mullein,Verbascum thapsus,great mullein,Plantae,59029,Scrophulariaceae,Verbascum,Verbascum thapsus
106659017,2/12/22,2022-02-12 17:13:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659017,https://inaturalist-open-data.s3.amazonaws.com/photos/179221972/medium.jpeg,,2,0,FALSE,"Alameda County, CA, USA",37.50532136,-121.8173459,,,Alameda,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
106659028,2/12/22,2022-02-12 18:36:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659028,https://inaturalist-open-data.s3.amazonaws.com/photos/179221985/medium.jpeg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.51222864,-121.7969073,,,Alameda,California sagebrush,Artemisia californica,California sagebrush,Plantae,53357,Asteraceae,Artemisia,Artemisia californica
106659032,2/12/22,2022-02-12 20:40:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659032,https://inaturalist-open-data.s3.amazonaws.com/photos/179221989/medium.jpeg,,2,0,FALSE,"Alameda County, CA, USA",37.5280235,-121.8104995,,,Alameda,Pacific Sanicle,Sanicula crassicaulis,Pacific Sanicle,Plantae,53201,Apiaceae,Sanicula,Sanicula crassicaulis
106659035,2/12/22,2022-02-12 21:46:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659035,https://inaturalist-open-data.s3.amazonaws.com/photos/179222000/medium.jpeg,,2,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.52876756,-121.8222629,,,Alameda,Pacific hound's tongue,Adelinia grande,Pacific hound's tongue,Plantae,769151,Boraginaceae,Adelinia,Adelinia grande
106659246,2/12/22,2022-02-12 23:18:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659246,https://inaturalist-open-data.s3.amazonaws.com/photos/179222073/medium.jpg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda County, CA, USA",37.519173,-121.832565,,,Alameda,redmaids,Calandrinia menziesii,redmaids,Plantae,400267,Montiaceae,Calandrinia,Calandrinia menziesii
106659718,2/12/22,2022-02-12 17:19:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659718,https://inaturalist-open-data.s3.amazonaws.com/photos/179223415/medium.jpg,,2,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.50547167,-121.8155383,,,Alameda,woollyfruit desertparsley,Lomatium dasycarpum,woollyfruit desertparsley,Plantae,56825,Apiaceae,Lomatium,Lomatium dasycarpum
106659720,2/12/22,2022-02-12 17:56:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659720,https://inaturalist-open-data.s3.amazonaws.com/photos/179223420/medium.jpg,,2,0,FALSE,"Alameda County, CA, USA",37.507555,-121.8073017,,,Alameda,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
106659721,2/12/22,2022-02-12 18:02:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659721,https://inaturalist-open-data.s3.amazonaws.com/photos/179223430/medium.jpg,,2,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.50722,-121.8033067,,,Alameda,California manroot,Marah fabacea,California manroot,Plantae,205330,Cucurbitaceae,Marah,Marah fabacea
106659869,2/12/22,2022-02-12 22:42:28 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106659869,https://inaturalist-open-data.s3.amazonaws.com/photos/179190685/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.52298667,-121.8343667,,,Alameda,coast live oak,Quercus agrifolia,coast live oak,Plantae,47850,Fagaceae,Quercus,Quercus agrifolia
106660285,2/12/22,2022-02-12 18:50:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106660285,https://inaturalist-open-data.s3.amazonaws.com/photos/179224724/medium.jpg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.51564167,-121.7995767,,,Alameda,Western Buttercup,Ranunculus occidentalis,Western Buttercup,Plantae,68057,Ranunculaceae,Ranunculus,Ranunculus occidentalis
106660294,2/12/22,2022-02-12 19:24:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106660294,https://inaturalist-open-data.s3.amazonaws.com/photos/179224737/medium.jpg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.51713667,-121.8076867,,,Alameda,woollyfruit desertparsley,Lomatium dasycarpum,woollyfruit desertparsley,Plantae,56825,Apiaceae,Lomatium,Lomatium dasycarpum
106660302,2/12/22,2022-02-12 20:20:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106660302,https://inaturalist-open-data.s3.amazonaws.com/photos/179224752/medium.jpg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.523575,-121.8106133,,,Alameda,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
106660306,2/12/22,2022-02-12 20:24:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106660306,https://inaturalist-open-data.s3.amazonaws.com/photos/179224759/medium.jpg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.52450667,-121.8111167,,,Alameda,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Phrymaceae,Diplacus,Diplacus aurantiacus
106660307,2/12/22,2022-02-12 21:10:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106660307,https://inaturalist-open-data.s3.amazonaws.com/photos/179224762/medium.jpg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.52851,-121.8100733,,,Alameda,Silver Lupine,Lupinus albifrons,Silver Bush Lupine,Plantae,51691,Fabaceae,Lupinus,Lupinus albifrons
106660308,2/12/22,2022-02-12 21:48:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106660308,https://inaturalist-open-data.s3.amazonaws.com/photos/179224771/medium.jpg,,2,0,FALSE,"Alameda County, CA, USA",37.52874667,-121.8232833,,,Alameda,Woolly Indian Paintbrush,Castilleja foliolosa,Woolly Indian Paintbrush,Plantae,56760,Orobanchaceae,Castilleja,Castilleja foliolosa
106660312,2/12/22,2022-02-12 22:28:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106660312,https://inaturalist-open-data.s3.amazonaws.com/photos/179224773/medium.jpg,,1,0,FALSE,"Sunol Regional Wilderness, Alameda, California, United States",37.52379833,-121.832845,,,Alameda,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
106720374,2/12/22,2022-02-12 17:13:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106720374,https://inaturalist-open-data.s3.amazonaws.com/photos/179337881/medium.jpg,Observation for the flower,1,0,FALSE,"Alameda County, CA, USA",37.50529667,-121.8177767,,,Alameda,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
106770695,2/12/22,2022-02-12 22:34:11 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106770695,https://inaturalist-open-data.s3.amazonaws.com/photos/179437009/medium.jpeg,,2,0,FALSE,"Sunol, CA 94586, USA",37.52336944,-121.8332722,,,Alameda,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
106895265,2/16/22,2022-02-16 22:43:05 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/106895265,https://inaturalist-open-data.s3.amazonaws.com/photos/179675177/medium.jpeg,,2,0,FALSE,"Sunol, CA 94586, USA",37.528626,-121.823525,,,Alameda,Woolly Indian Paintbrush,Castilleja foliolosa,Woolly Indian Paintbrush,Plantae,56760,Orobanchaceae,Castilleja,Castilleja foliolosa
107042102,2/18/22,2022-02-18 19:16:33 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/107042102,https://inaturalist-open-data.s3.amazonaws.com/photos/179952003/medium.jpg,,1,0,FALSE,"Sunol Wilderness Regional Preserve, Sunol, CA, US",37.53216833,-121.8132733,,,Alameda,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
